id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
13380245,hohoho,50714333,Giannis,,лФл_лФлУлСлПлЄлФ лКлЭлФл_л©лќлЩлЈ,37.99053895,23.71286548,Private room,10,1,2,7/6/16,0.18,1,0
18085100,PENTHOUSE APARTMENT,83063050,Stelio,,лФл_лФлУлСлПлЄлФ лКлЭлФл_л©лќлЩлЈ,37.99319423,23.71079092,Entire home/apt,30,2,0,,,1,220
17578283,Modern 1 Bedroom Apartment,119396491,Giorgos,,лФл_лФлУлСлПлЄлФ лКлЭлФл_л©лќлЩлЈ,37.98835202,23.70832966,Entire home/apt,80,3,0,,,1,180
13090341,"New ensuite double room, quiet central home",4970426,Adam,,лФл_лФлУлСлПлЄлФ лКлЭлФл_л©лќлЩлЈ,37.98605435,23.71440668,Private room,23,2,19,11/16/16,1.79,4,76
14892574,Central & cozy with Acropolis view!,4210399,Spyros,,лФл_лФлУлСлПлЄлФ лКлЭлФл_л©лќлЩлЈ,37.98544112,23.71595396,Shared room,27,1,0,,,1,364
14109263,"Large New Double Room, Private Bathroom, Central!",4970426,Adam,,лФл_лФлУлСлПлЄлФ лКлЭлФл_л©лќлЩлЈ,37.98488782,23.71446701,Private room,32,2,5,10/13/16,0.53,4,0
80598,Athens in old historic neighborhood,435867,Leandros,,лФл_лФлУлСлПлЄлФ лКлЭлФл_л©лќлЩлЈ,37.99429214,23.70901436,Entire home/apt,26,2,236,5/8/17,3.2,2,256
16398891,Central artistic room,15939392,Athanasia,,лФл_лФлУлСлПлЄлФ лКлЭлФл_л©лќлЩлЈ,37.98748888,23.71457229,Private room,15,1,0,,,2,20
14088200,Athens cozy apt. in a historic area,53535278,Afrodite,,лФл_лФлУлСлПлЄлФ лКлЭлФл_л©лќлЩлЈ,37.99414405,23.7090942,Entire home/apt,26,1,19,2/28/17,2.07,1,87
9665205,Renovated apartment Kolonos area,49949168,Kate,,лФл_лФлУлСлПлЄлФ лКлЭлФл_л©лќлЩлЈ,37.99560673,23.70918523,Entire home/apt,35,3,0,,,1,362
13121000,"Central bright penthouse, Acropolis vл_ew",73005898,Neli,,лФл_лФлУлСлПлЄлФ лКлЭлФл_л©лќлЩлЈ,37.9898992,23.70921075,Entire home/apt,30,2,8,10/26/16,0.74,1,77
10121919,"Peaceful apartment, relaxing garden",4970426,Adam,,лФл_лФлУлСлПлЄлФ лКлЭлФл_л©лќлЩлЈ,37.98598128,23.715838,Entire home/apt,36,2,37,4/16/17,2.25,4,297
10088481,"Big, relaxing luxury home + garden",4970426,Adam,,лФл_лФлУлСлПлЄлФ лКлЭлФл_л©лќлЩлЈ,37.98738266,23.71243598,Entire home/apt,67,2,27,4/21/17,1.63,4,110
3619975,Beautiful Room @ Center of Athens,17139231,John,,лФл_лФлУлСлПлЄлФ лКлЭлФл_л©лќлЩлЈ,37.98565919,23.71434552,Private room,21,2,7,2/9/17,1.59,2,0
16427171,The Secret nest and the swimming pool!,15065017,Ioanna,,лФл_лФлУлСлПлЄлФ лКлЭлФл_л©лќлЩлЈ,37.98515095,23.71518037,Entire home/apt,70,1,10,5/7/17,2.42,2,185
1222185,LUXURIOUS APARTMENT ACROPOLIS VIEW,6667386,Yorgo,,лФл_лФлУлСлПлЄлФ лКлЭлФл_л©лќлЩлЈ,37.99179952,23.71009242,Entire home/apt,110,3,28,5/2/17,0.64,2,248
12902976,"Plato's Academy bright, sunny apartment!",19684693,Theodore,,лФл_лФлУлСлПлЄлФ лКлЭлФл_л©лќлЩлЈ,37.98990616,23.71170701,Entire home/apt,39,2,11,5/6/17,1.09,2,351
9016660,Nice art place in Akadimia Platonos,34749315,Natalia,,лФл_лФлУлСлПлЄлФ лКлЭлФл_л©лќлЩлЈ,37.98812203,23.70789212,Private room,20,2,81,4/22/17,4.31,2,301
16979866,"Central,stylish,in the heart of nightlife",35547236,Maria,,лФл_лФлУлСлПлЄлФ лКлЭлФл_л©лќлЩлЈ,37.98644955,23.71525612,Entire home/apt,60,1,0,,,1,179
7242304,Amazing app terrace Acropolis view,37919646,Kostas,,лФл_лФлУлСлПлЄлФ лКлЭлФл_л©лќлЩлЈ,37.98737579,23.70780272,Entire home/apt,45,3,4,9/6/16,0.18,2,352
15847136,Stylish loft 10` from Athen's historical centre,90836779,George,,лФл_лФлУлСлПлЄлФ лКлЭлФл_л©лќлЩлЈ,37.9958969,23.70973135,Entire home/apt,45,2,7,5/7/17,1.98,1,337
5130753,Studio near Plato's Academy,19684693,Theodore,,лФл_лФлУлСлПлЄлФ лКлЭлФл_л©лќлЩлЈ,37.98972444,23.71240245,Entire home/apt,21,2,80,5/8/17,2.97,2,328
6637132,ATHENS GREEN STUDIO,31763466,Katerina,,лФл_лФлУлСлПлЄлФ лКлЭлФл_л©лќлЩлЈ,37.99781231,23.70968238,Entire home/apt,14,2,6,2/6/17,0.28,1,332
8095038,Lovely 2 floor flat in City Center.,42138673,George,,лФл_лФлУлСлПлЄлФ лКлЭлФл_л©лќлЩлЈ,37.98456909,23.7135254,Entire home/apt,25,1,51,4/28/17,2.52,1,317
3397312,Beautiful Room @ the heart of Athens,17139231,John,,лФл_лФлУлСлПлЄлФ лКлЭлФл_л©лќлЩлЈ,37.98753426,23.71438838,Private room,19,2,20,4/24/17,0.62,2,8
18567137,2)Flat with Acropolis view in Plaka,29927830,"Dimitris,Stella & Catt",,лФл_лБлЩлКлЩлЭлС,37.96993452,23.72974952,Entire home/apt,100,1,0,,,25,336
15831933,STAR Acropolis,101471559,Stefanos-Argyro,,лФл_лБлЩлКлЩлЭлС,37.96850283,23.7287677,Entire home/apt,60,1,4,3/17/17,0.71,1,218
15464903,Thisio cozy Acropolis,63893374,Tina,,лФл_лБлЩлКлЩлЭлС,37.9683188,23.72312201,Entire home/apt,29,1,2,1/1/17,0.32,2,350
16081326,Stylish and cozy studio near Acropolis,104798965,Xrusa Pantelis,,лФл_лБлЩлКлЩлЭлС,37.96403946,23.71764157,Entire home/apt,29,1,20,5/8/17,3.75,1,355
6830986,Next to Acropolis cozy apartment,35778881,Fotini,,лФл_лБлЩлКлЩлЭлС,37.96371389,23.71804255,Entire home/apt,45,3,82,4/18/17,3.58,1,330
17784009,Athens Daily&Weekly Excursions,63280492,Manolis,,лФл_лБлЩлКлЩлЭлС,37.97021191,23.72476156,Entire home/apt,400,1,0,,,1,362
567938,Live your myth in petralona...,2794551,Spiros,,лФл_лБлЩлКлЩлЭлС,37.97072602,23.71511215,Entire home/apt,62,3,125,12/30/16,2.27,1,319
1470809,Filopapos Hill Apartment,6993450,Sofia,,лФл_лБлЩлКлЩлЭлС,37.96727127,23.71942916,Entire home/apt,87,3,3,4/5/15,0.08,2,364
12169809,Unforgetable trip via ...Petralona,65370612,Jenny,,лФл_лБлЩлКлЩлЭлС,37.96514402,23.71514242,Entire home/apt,38,1,5,7/11/16,0.41,1,128
1473284,Room with Balcony in Filopapos Hill,6993450,Sofia,,лФл_лБлЩлКлЩлЭлС,37.96665808,23.72079878,Private room,30,3,12,9/16/15,0.27,2,365
16401895,Acropolis View Luxury Apartment,107434423,Georgia,,лФл_лБлЩлКлЩлЭлС,37.96827564,23.72346612,Entire home/apt,150,2,36,4/22/17,2.47,16,78
18153771,"Fresh n' Stylish 1Bd Apartment, Acropolis - Plaka",20104194,Konstantinos,,лФл_лБлЩлКлЩлЭлС,37.96863913,23.7279936,Entire home/apt,65,2,2,5/6/17,2,4,148
7881460,The Acropolis in your hands!,41543764,Eri,,лФл_лБлЩлКлЩлЭлС,37.9683494,23.72901491,Entire home/apt,140,2,11,4/23/17,0.68,1,277
3271544,Stylish 2 level apartment.,9282536,Aliki,,лФл_лБлЩлКлЩлЭлС,37.96677232,23.72394902,Entire home/apt,90,3,45,10/17/15,1.29,1,102
6669774,Comfort and Views  200 meters from the Acropolis,34909743,Eleni,,лФл_лБлЩлКлЩлЭлС,37.96936524,23.72472986,Entire home/apt,145,2,49,4/30/17,2.18,1,322
12994205,1920's apartment next to Acropolis,13903793,Lucy,,лФл_лБлЩлКлЩлЭлС,37.96887595,23.72378233,Entire home/apt,119,1,2,2/5/17,0.49,1,179
16304199,apartment near acropolis,77619970,Dimitra,,лФл_лБлЩлКлЩлЭлС,37.96564672,23.72236451,Entire home/apt,25,6,0,,,7,315
16485426,"sunny, comfortable and  near the center",42469043,Maria And Andria,,лФл_лБлЩлКлЩлЭлС,37.97299491,23.71732691,Private room,16,1,5,4/21/17,1.95,2,363
3770848,At the foot of Acropolis.,17490869,Dionysia,,лФл_лБлЩлКлЩлЭлС,37.97047082,23.72967517,Entire home/apt,150,2,58,5/6/17,1.77,1,136
7211619,"'Simple', like those who feel",24687646,Iason,,лФл_лБлЩлКлЩлЭлС,37.96608565,23.71477264,Entire home/apt,32,2,14,5/6/17,1.76,1,56
6064808,"PLAKA BOUTIQUE APT, UNDER ACROPOLIS",31476120,Efi,,лФл_лБлЩлКлЩлЭлС,37.96850228,23.72938714,Entire home/apt,55,2,116,5/6/17,4.92,1,279
16449134,Adorable apartment with 2 bedrooms under Acropolis,1621474,Eazybnb Team,,лФл_лБлЩлКлЩлЭлС,37.96965037,23.72730468,Entire home/apt,50,2,7,4/23/17,2.5,58,274
11996065,Location ‰ЫТ location ‰ЫТ location...,64140727,Dimitris,,лФл_лБлЩлКлЩлЭлС,37.96781773,23.72858778,Entire home/apt,70,2,26,4/17/17,2.29,1,114
17042354,Contemporary Apartment next to Acropolis,112527018,Toni,,лФл_лБлЩлКлЩлЭлС,37.96875958,23.72785414,Entire home/apt,49,2,8,5/7/17,4.29,14,241
16714693,BRAND NEW HOUSE & THE BEST LOCATION (ACROPOLIS),110760771,Angela And Akis,,лФл_лБлЩлКлЩлЭлС,37.97272322,23.71928129,Entire home/apt,69,1,8,4/27/17,2.61,2,337
16370671,Stay at the shadow & light of Acropolis,2436598,Ektoras,,лФл_лБлЩлКлЩлЭлС,37.96778584,23.72323568,Entire home/apt,22,1,6,4/28/17,1.41,3,266
6704233,Apartment under Acropolis,13757866,Gianna,,лФл_лБлЩлКлЩлЭлС,37.97007246,23.72756317,Entire home/apt,100,2,32,4/9/17,1.39,1,345
4361544,Room with acropolis view,443874,Panagiota,,лФл_лБлЩлКлЩлЭлС,37.97595702,23.72317057,Private room,39,1,94,4/25/17,3.38,3,314
15322548,Modern minimal studio - centrally located,97637812,Penny,,лФл_лБлЩлКлЩлЭлС,37.96642927,23.71323244,Entire home/apt,60,2,4,1/7/17,0.64,1,312
9276944,Two Blocks  From Acropolis Plaka,7207613,Marc,,лФл_лБлЩлКлЩлЭлС,37.96889423,23.7269304,Entire home/apt,18,1,104,5/8/17,6.78,1,120
5181111,"Exquisite Apartment Athens Old Town, PLAKA center!",26789356,Miltos,,лФл_лБлЩлКлЩлЭлС,37.97082805,23.72953337,Entire home/apt,85,2,68,5/3/17,2.62,4,273
13553448,"Sunny and cozy apartment, next to Acropolis museum",78049997,Dimitris,,лФл_лБлЩлКлЩлЭлС,37.96821231,23.72877918,Entire home/apt,42,2,18,5/6/17,3.05,1,102
3117246,Acropolis luxury apartment,13384428,Spiros,,лФл_лБлЩлКлЩлЭлС,37.96408984,23.71789966,Entire home/apt,45,3,82,5/7/17,2.27,2,116
12145309,Private room for 2 Acropolis area,8700906,Konstantinos,,лФл_лБлЩлКлЩлЭлС,37.96669156,23.72320959,Private room,42,1,5,9/24/16,0.45,1,365
266926,Acropolis 10' walk.A sunny Penthouse in the center,1399702,Thalia,,лФл_лБлЩлКлЩлЭлС,37.97305219,23.71728635,Entire home/apt,55,2,133,4/28/17,2.08,1,326
13767664,Spacious apartment with 3 bedrooms nexto Acropolis,1621474,Eazybnb Team,,лФл_лБлЩлКлЩлЭлС,37.96845314,23.72325383,Entire home/apt,65,3,5,4/18/17,0.51,58,331
12801087,Private room 3 min from Acropolis,69744888,Pythagoras,,лФл_лБлЩлКлЩлЭлС,37.96872019,23.72831667,Entire home/apt,30,1,3,9/17/16,0.28,12,362
14257703,"200m from Acropolis, stunning view/full 105m2 Apt",28385348,Costantinos,,лФл_лБлЩлКлЩлЭлС,37.96905841,23.72327161,Entire home/apt,111,3,8,4/15/17,1,1,295
10130785,super central  - metro Acropolis,23371647,лУмЃлАмДлАмЌлИл±,,лФл_лБлЩлКлЩлЭлС,37.96793612,23.72893024,Entire home/apt,37,2,58,5/7/17,4.29,2,95
18484807,Thiseio 1915 - Aegle,127976919,Giannis,,лФл_лБлЩлКлЩлЭлС,37.97315221,23.7201077,Entire home/apt,90,1,0,,,1,235
13276589,Happy Place at the foot of Acropolis,74823061,Eftihia,,лФл_лБлЩлКлЩлЭлС,37.97370208,23.71849192,Entire home/apt,59,2,65,5/5/17,5.86,1,103
13440753,Large modern 1bed flat under the Acropolis!,11169023,Peter,,лФл_лБлЩлКлЩлЭлС,37.96962465,23.72945615,Entire home/apt,69,1,7,10/7/16,0.71,1,175
18509614,An apartment under Acropolis - Athens.,121878679,Ioannis,,лФл_лБлЩлКлЩлЭлС,37.96969515,23.72489103,Entire home/apt,95,2,0,,,1,365
18128838,Functional cosy flat central Athens,46757753,Evan,,лФл_лБлЩлКлЩлЭлС,37.96926377,23.71490866,Entire home/apt,65,1,1,5/2/17,1,1,348
6642965,Family apartment in Acropolis,34769330,Alexandros,,лФл_лБлЩлКлЩлЭлС,37.97030295,23.72458884,Entire home/apt,67,2,25,2/5/17,1.09,1,36
12131708,Freshly renovated studio - Koukaki Acropolis,6389192,Karima,,лФл_лБлЩлКлЩлЭлС,37.96507074,23.71938527,Entire home/apt,36,1,18,5/1/17,1.59,1,307
18046510,Cosy apartment near Filopappou hill and Acropolis,77874718,Dimitris,,лФл_лБлЩлКлЩлЭлС,37.96597688,23.71522249,Entire home/apt,30,2,0,,,1,129
11312612,Minimal luxury by the Acropolis,31228567,Kostis,,лФл_лБлЩлКлЩлЭлС,37.96898351,23.72659032,Entire home/apt,120,1,105,5/5/17,7.16,3,236
16293510,Unique House at Acropolis-Plaka,96915395,Kostas,,лФл_лБлЩлКлЩлЭлС,37.97161803,23.72915095,Entire home/apt,130,1,8,5/2/17,1.68,5,304
16293575,"Next to Acropolis subway station, museum & sites!",51312189,Angeliki,,лФл_лБлЩлКлЩлЭлС,37.96945404,23.72877985,Entire home/apt,40,1,8,5/1/17,2.09,4,93
11887303,Acropolis' Ring Luxury Apartment,63387561,Christos,,лФл_лБлЩлКлЩлЭлС,37.96586226,23.71848205,Entire home/apt,80,2,32,5/2/17,2.53,1,299
15983373,"Comfortable, quiet place in the historical center!",65484965,John,,лФл_лБлЩлКлЩлЭлС,37.97293473,23.71962166,Entire home/apt,30,1,5,5/5/17,3.41,1,142
14132118,Acropolis Traditional Apartment,85260934,Kwnstantinos,,лФл_лБлЩлКлЩлЭлС,37.96915208,23.72880835,Entire home/apt,120,3,19,4/5/17,2.1,1,305
14115854,"Lovely, neoclassic, athenian house",85064507,Eva-Maria,,лФл_лБлЩлКлЩлЭлС,37.96374988,23.71723317,Private room,32,2,1,8/24/16,0.12,1,0
16705343,Unique AcropolisView HiEnd 2bdr TopAthens location,2718115,Alex & Maria,,лФл_лБлЩлКлЩлЭлС,37.96915093,23.72434337,Entire home/apt,110,2,0,,,10,357
4876104,Beautiful Home in Central Filopapou,22046408,Zoe,,лФл_лБлЩлКлЩлЭлС,37.96632576,23.72275533,Entire home/apt,39,1,15,4/14/17,0.58,1,344
17885186,My amazing view of Acropolis!,72877670,Vasiliki,,лФл_лБлЩлКлЩлЭлС,37.97341065,23.71959994,Entire home/apt,99,1,9,5/5/17,6.43,2,101
1484797,Acropolis Apartment brand new,7943398,Vesna + Kostas,,лФл_лБлЩлКлЩлЭлС,37.96327084,23.71878956,Entire home/apt,57,1,286,5/8/17,6.29,2,250
3516541,Private room in a quiet apartment.,17705906,MrThomstam,,лФл_лБлЩлКлЩлЭлС,37.97392233,23.71792291,Private room,25,1,57,12/3/16,1.67,1,0
18622741,Amazing appartement at the foot hills of Acropolis,32785793,Stelios,,лФл_лБлЩлКлЩлЭлС,37.97289063,23.71931667,Entire home/apt,80,1,0,,,2,173
14317620,"Iakovidis, Neoclassical suite under Acropolis",87327270,Home And,,лФл_лБлЩлКлЩлЭлС,37.97142521,23.72972796,Private room,110,1,0,,,13,108
2058736,Bright apartment in Koukaki area!,10516766,Eva,,лФл_лБлЩлКлЩлЭлС,37.96191699,23.7183998,Entire home/apt,40,5,1,5/7/17,1,1,355
12298777,5Bedroom Dreamhouse under Acropolis,23488584,Nicolas,,лФл_лБлЩлКлЩлЭлС,37.97204093,23.72810601,Entire home/apt,250,3,32,5/1/17,3.1,2,294
14297980,"Geralis, Neoclassical suite under Acropolis",87327270,Home And,,лФл_лБлЩлКлЩлЭлС,37.97092439,23.72974766,Private room,150,1,1,1/19/17,0.11,13,107
13822999,Captain home,64491822,Episkepti.Benvenuto,,лФл_лБлЩлКлЩлЭлС,37.97388145,23.71724005,Entire home/apt,32,3,3,4/10/17,0.3,2,325
2108444,Athens Acropolis /A 'Luxury 5,556615,Miglen,,лФл_лБлЩлКлЩлЭлС,37.97267921,23.72753296,Entire home/apt,40,2,154,4/21/17,3.77,29,347
13872360,Stylish flat for 5 people under Acropolis,1621474,Eazybnb Team,,лФл_лБлЩлКлЩлЭлС,37.96945489,23.72735604,Entire home/apt,54,2,41,4/23/17,4.07,58,281
814729,Breathtaking Acropolis Family home,4280520,Dionissis,,лФл_лБлЩлКлЩлЭлС,37.96983769,23.72810125,Entire home/apt,105,5,38,5/7/17,0.75,1,338
10870083,Sunny House at Acropolis' foothills,23488584,Nicolas,,лФл_лБлЩлКлЩлЭлС,37.97254431,23.72778172,Entire home/apt,195,3,6,11/14/16,0.58,2,154
1208210,LIVE UNDER THE ACROPOLIS RUINS,594546,Magdalena,,лФл_лБлЩлКлЩлЭлС,37.96940006,23.72988075,Entire home/apt,69,1,161,5/2/17,3.41,1,257
14102785,Acropolis* Luxurious Attic with Amazing View&Patio,82006892,Evangelia,,лФл_лБлЩлКлЩлЭлС,37.97214646,23.72965425,Entire home/apt,82,1,35,5/4/17,3.96,2,265
1094063,Modern apartment under Acropolis,6010917,Ilias & Danae,,лФл_лБлЩлКлЩлЭлС,37.96858434,23.72747328,Entire home/apt,75,2,221,5/6/17,4.59,1,241
10973970,Classical flat under the Acropolis,56937053,Sofia,,лФл_лБлЩлКлЩлЭлС,37.96982269,23.72436093,Entire home/apt,46,1,33,4/25/17,2.34,1,331
9876310,Modern Sunny Flat Under Akropolis!,50819625,Dina,,лФл_лБлЩлКлЩлЭлС,37.96824022,23.72757172,Entire home/apt,50,2,55,5/3/17,3.67,1,310
14889878,Cozy in the most lovely area next to Acropolis!,93400396,Katerina,,лФл_лБлЩлКлЩлЭлС,37.96511513,23.7195411,Private room,20,1,0,,,1,139
9844087,Right under the Acropolis,50687542,George,,лФл_лБлЩлКлЩлЭлС,37.96924014,23.72731809,Entire home/apt,66,2,40,5/8/17,2.34,1,349
14006154,Lovely apt. near Acropolis,82697460,Dimitris,,лФл_лБлЩлКлЩлЭлС,37.96801442,23.72805741,Entire home/apt,30,2,21,10/25/16,2.16,1,0
5879722,Deco Marble Apt with Acropolis view,748818,George,,лФл_лБлЩлКлЩлЭлС,37.96940393,23.7233475,Entire home/apt,126,2,22,9/29/16,0.91,47,277
11499830,Under Filopappou,28876043,Petroula&Giannis,,лФл_лБлЩлКлЩлЭлС,37.96778992,23.71363885,Entire home/apt,35,2,83,4/30/17,6.03,1,319
17643960,Penrhouse 300 m to Acropolis,84035556,Dimitris Aristotelis,,лФл_лБлЩлКлЩлЭлС,37.96345249,23.7175082,Private room,30,1,0,,,3,365
4094400,Flat with courtyard near Acropolis,21238250,Katerina,,лФл_лБлЩлКлЩлЭлС,37.96373379,23.71848165,Entire home/apt,50,2,74,4/25/17,2.33,1,53
13351413,Cosy apartment 34sq.m. near Acropolis(12 min walk),36706129,Boris And Yana,,лФл_лБлЩлКлЩлЭлС,37.96303459,23.71709616,Entire home/apt,24,3,15,5/2/17,1.58,3,87
17815380,nous sommes 300m.  d Acropole au centre d Athenes,84035556,Dimitris Aristotelis,,лФл_лБлЩлКлЩлЭлС,37.96535237,23.72123913,Private room,35,1,0,,,3,353
498604,"Acropolis, Koukaki apartment",2461282,Marilia,,лФл_лБлЩлКлЩлЭлС,37.96367499,23.7179127,Entire home/apt,40,3,61,4/19/17,1.09,1,341
6618033,Athens Centre Stay :-),34636089,Athens,,лФл_лБлЩлКлЩлЭлС,37.96679276,23.72374388,Entire home/apt,40,2,50,5/3/17,2.2,1,142
3996642,Studio Athena at Acropolis hill,20560417,Dimitris,,лФл_лБлЩлКлЩлЭлС,37.97240689,23.72871112,Entire home/apt,65,1,91,4/16/17,2.81,13,326
16248531,New built comfortable studio next to Acropolis,15819421,Giorgos,,лФл_лБлЩлКлЩлЭлС,37.96592401,23.72238627,Entire home/apt,35,2,12,5/1/17,2.81,1,95
3996739,Studio Apollon at Acropolis hill,20560417,Dimitris,,лФл_лБлЩлКлЩлЭлС,37.97198101,23.72857288,Entire home/apt,65,2,101,4/24/17,3.11,13,335
17820282,The Acropolis House perfectly located!,121829623,Mary,,лФл_лБлЩлКлЩлЭлС,37.96888637,23.72669435,Entire home/apt,145,3,2,4/18/17,2,1,122
12402506,Modern design Acropolis apartment,16330955,Tax,,лФл_лБлЩлКлЩлЭлС,37.96829843,23.72837346,Entire home/apt,50,2,97,5/6/17,7.5,2,234
14565143,The Hill Side Lodge,90217665,Vasiliki,,лФл_лБлЩлКлЩлЭлС,37.96884909,23.71452832,Private room,35,1,4,4/27/17,0.51,1,360
16465416,Sunny and cozy detached house,105623861,Georgia,,лФл_лБлЩлКлЩлЭлС,37.96762803,23.71447741,Entire home/apt,80,2,4,4/28/17,3.08,1,324
16359333,Unique House @ the foot of the Acropolis & Plaka,107129793,Amelie,,лФл_лБлЩлКлЩлЭлС,37.96985732,23.72430059,Entire home/apt,70,2,0,,,1,133
6618384,House with yard by the hill,7128352,Kosmas,,лФл_лБлЩлКлЩлЭлС,37.96793296,23.71374694,Entire home/apt,80,3,42,4/30/17,1.88,1,326
13679827,In the other side of Acropolis,78989235,лЈмгл±мЙмЃл_л±л_лЁ,,лФл_лБлЩлКлЩлЭлС,37.96846506,23.71372285,Private room,30,1,0,,,1,0
15350943,Lovely apt for 4 with 2wc near metro and buses #3,25678490,Petros,,лФл_лБлЩлКлЩлЭлС,37.96476693,23.71435073,Entire home/apt,30,1,11,4/19/17,1.74,8,334
13663241,At the Shadow & Light of Acropolis,2436598,Ektoras,,лФл_лБлЩлКлЩлЭлС,37.96947658,23.72450547,Private room,19,1,26,4/17/17,2.74,3,360
12525545,Unique house 2'from Acropolis-Plaka,5342804,Panos,,лФл_лБлЩлКлЩлЭлС,37.97056441,23.7244053,Entire home/apt,140,2,6,4/2/17,0.5,4,318
9718738,Sunny attic. Acropolis-Koukaki.,50169734,Eleni,,лФл_лБлЩлКлЩлЭлС,37.96428915,23.71887491,Entire home/apt,30,1,98,5/8/17,5.76,1,127
17758557,Amazing appartement under Acropolis,32785793,Stelios,,лФл_лБлЩлКлЩлЭлС,37.97123996,23.72052114,Entire home/apt,55,1,6,5/6/17,6,2,154
16037846,"""Dreamy house near Acropolis""",78599736,Kleio,,лФл_лБлЩлКлЩлЭлС,37.97281367,23.71592037,Entire home/apt,65,1,6,4/29/17,1.54,1,209
12203926,Central Athens Cozy Apartment,65620995,Vitoria,,лФл_лБлЩлКлЩлЭлС,37.96709467,23.71488311,Entire home/apt,60,2,0,,,1,139
15349318,Large room 15' walk to Acropolis,31421256,Marina,,лФл_лБлЩлКлЩлЭлС,37.96468314,23.71440914,Private room,20,2,1,10/22/16,0.15,6,319
13973590,Small & Cute 15' walk to Acropolis! Great price!,31421256,Marina,,лФл_лБлЩлКлЩлЭлС,37.96471285,23.71591446,Entire home/apt,20,1,55,5/6/17,5.57,6,251
